SubhaloBHMass,SubhaloBHMdot,SubhaloFlag,SubhaloGasMetallicity,SubhaloGasMetallicityHalfRad,SubhaloGasMetallicityMaxRad,SubhaloGasMetallicitySfr,SubhaloGasMetallicitySfrWeighted,SubhaloGrNr,SubhaloHalfmassRad,SubhaloIDMostbound,SubhaloLen,SubhaloMass,SubhaloMassInHalfRad,SubhaloMassInMaxRad,SubhaloMassInRad,SubhaloParent,SubhaloSFR,SubhaloSFRinHalfRad,SubhaloSFRinMaxRad,SubhaloSFRinRad,SubhaloStarMetallicity,SubhaloStarMetallicityHalfRad,SubhaloStarMetallicityMaxRad,SubhaloStellarPhotometricsMassInRad,SubhaloStellarPhotometricsRad,SubhaloVelDisp,SubhaloVmax,SubhaloVmaxRad,SubhaloWindMass,SubhaloCM-X,SubhaloCM-Y,SubhaloCM-Z,SubhaloPos-X,SubhaloPos-Y,SubhaloPos-Z,SubhaloSpin-X,SubhaloSpin-Y,SubhaloSpin-Z,SubhaloVel-X,SubhaloVel-Y,SubhaloVel-Z,SubhaloHalfmassRadType-GAS,SubhaloHalfmassRadType-DM,SubhaloHalfmassRadType-UNUSED,SubhaloHalfmassRadType-TRACERS,SubhaloHalfmassRadType-STARS_WIND,SubhaloHalfmassRadType-BLACK_HOLES,SubhaloMassInHalfRadType-GAS,SubhaloMassInHalfRadType-DM,SubhaloMassInHalfRadType-UNUSED,SubhaloMassInHalfRadType-TRACERS,SubhaloMassInHalfRadType-STARS_WIND,SubhaloMassInHalfRadType-BLACK_HOLES,SubhaloMassInMaxRadType-GAS,SubhaloMassInMaxRadType-DM,SubhaloMassInMaxRadType-UNUSED,SubhaloMassInMaxRadType-TRACERS,SubhaloMassInMaxRadType-STARS_WIND,SubhaloMassInMaxRadType-BLACK_HOLES,SubhaloMassInRadType-GAS,SubhaloMassInRadType-DM,SubhaloMassInRadType-UNUSED,SubhaloMassInRadType-TRACERS,SubhaloMassInRadType-STARS_WIND,SubhaloMassInRadType-BLACK_HOLES,SubhaloMassType-GAS,SubhaloMassType-DM,SubhaloMassType-UNUSED,SubhaloMassType-TRACERS,SubhaloMassType-STARS_WIND,SubhaloMassType-BLACK_HOLES,SubhaloLenType-GAS,SubhaloLenType-DM,SubhaloLenType-UNUSED,SubhaloLenType-TRACERS,SubhaloLenType-STARS_WIND,SubhaloLenType-BLACK_HOLES,SubhaloGasMetalFractions-H,SubhaloGasMetalFractions-He,SubhaloGasMetalFractions-C,SubhaloGasMetalFractions-N,SubhaloGasMetalFractions-O,SubhaloGasMetalFractions-Ne,SubhaloGasMetalFractions-Mg,SubhaloGasMetalFractions-Si,SubhaloGasMetalFractions-Fe,SubhaloGasMetalFractions-Total,SubhaloGasMetalFractionsHalfRad-H,SubhaloGasMetalFractionsHalfRad-He,SubhaloGasMetalFractionsHalfRad-C,SubhaloGasMetalFractionsHalfRad-N,SubhaloGasMetalFractionsHalfRad-O,SubhaloGasMetalFractionsHalfRad-Ne,SubhaloGasMetalFractionsHalfRad-Mg,SubhaloGasMetalFractionsHalfRad-Si,SubhaloGasMetalFractionsHalfRad-Fe,SubhaloGasMetalFractionsHalfRad-Total,SubhaloGasMetalFractionsMaxRad-H,SubhaloGasMetalFractionsMaxRad-He,SubhaloGasMetalFractionsMaxRad-C,SubhaloGasMetalFractionsMaxRad-N,SubhaloGasMetalFractionsMaxRad-O,SubhaloGasMetalFractionsMaxRad-Ne,SubhaloGasMetalFractionsMaxRad-Mg,SubhaloGasMetalFractionsMaxRad-Si,SubhaloGasMetalFractionsMaxRad-Fe,SubhaloGasMetalFractionsMaxRad-Total,SubhaloGasMetalFractionsSfr-H,SubhaloGasMetalFractionsSfr-He,SubhaloGasMetalFractionsSfr-C,SubhaloGasMetalFractionsSfr-N,SubhaloGasMetalFractionsSfr-O,SubhaloGasMetalFractionsSfr-Ne,SubhaloGasMetalFractionsSfr-Mg,SubhaloGasMetalFractionsSfr-Si,SubhaloGasMetalFractionsSfr-Fe,SubhaloGasMetalFractionsSfr-Total,SubhaloGasMetalFractionsSfrWeighted-H,SubhaloGasMetalFractionsSfrWeighted-He,SubhaloGasMetalFractionsSfrWeighted-C,SubhaloGasMetalFractionsSfrWeighted-N,SubhaloGasMetalFractionsSfrWeighted-O,SubhaloGasMetalFractionsSfrWeighted-Ne,SubhaloGasMetalFractionsSfrWeighted-Mg,SubhaloGasMetalFractionsSfrWeighted-Si,SubhaloGasMetalFractionsSfrWeighted-Fe,SubhaloGasMetalFractionsSfrWeighted-Total,SubhaloStarMetalFractions-H,SubhaloStarMetalFractions-He,SubhaloStarMetalFractions-C,SubhaloStarMetalFractions-N,SubhaloStarMetalFractions-O,SubhaloStarMetalFractions-Ne,SubhaloStarMetalFractions-Mg,SubhaloStarMetalFractions-Si,SubhaloStarMetalFractions-Fe,SubhaloStarMetalFractions-Total,SubhaloStarMetalFractionsHalfRad-H,SubhaloStarMetalFractionsHalfRad-He,SubhaloStarMetalFractionsHalfRad-C,SubhaloStarMetalFractionsHalfRad-N,SubhaloStarMetalFractionsHalfRad-O,SubhaloStarMetalFractionsHalfRad-Ne,SubhaloStarMetalFractionsHalfRad-Mg,SubhaloStarMetalFractionsHalfRad-Si,SubhaloStarMetalFractionsHalfRad-Fe,SubhaloStarMetalFractionsHalfRad-Total,SubhaloStarMetalFractionsMaxRad-H,SubhaloStarMetalFractionsMaxRad-He,SubhaloStarMetalFractionsMaxRad-C,SubhaloStarMetalFractionsMaxRad-N,SubhaloStarMetalFractionsMaxRad-O,SubhaloStarMetalFractionsMaxRad-Ne,SubhaloStarMetalFractionsMaxRad-Mg,SubhaloStarMetalFractionsMaxRad-Si,SubhaloStarMetalFractionsMaxRad-Fe,SubhaloStarMetalFractionsMaxRad-Total,SubhaloStellarPhotometrics-U,SubhaloStellarPhotometrics-B,SubhaloStellarPhotometrics-V,SubhaloStellarPhotometrics-K,SubhaloStellarPhotometrics-g,SubhaloStellarPhotometrics-r,SubhaloStellarPhotometrics-i,SubhaloStellarPhotometrics-z,SubhaloIDRaw,SubhaloBfldDisk,SubhaloBfldHalo
0.0,0.0,True,0.0013122214,0.0015198967,0.0012195323,0.0012780513,0.0013543485,844,16.291107,1480526991,468,0.18740004,0.030976418,0.1542215,0.07908852,0,0.046306737,0.024514731,0.039642166,0.037474547,0.0013021132,0.0016721839,0.0013021132,0.0,1.0,35.57153,58.85735,23.01024,0.0,19242.354,68382.43,3480.1704,19240.715,68383.47,3483.0618,-1.9799958,-2.8977797,-5.8644457,-93.71467,14.75694,-35.768814,12.912592,16.413754,0.0,0.0,7.243931,0.0,0.003394624,0.027301012,0.0,0.0,0.00028078328,0.0,0.010182911,0.1435831,0.0,0.0,0.0004555018,0.0,0.007347039,0.07128598,0.0,0.0,0.0004555018,0.0,0.012905902,0.17391756,0.0,0.0,0.0005765822,0.0,118,344,0,0,6,0,0.7580435,0.24064425,4.1594467e-05,1.6431639e-05,0.00085012283,0.0002001625,7.423047e-05,6.475179e-05,3.268694e-05,3.224085e-05,0.75772476,0.24075533,4.796533e-05,1.7259095e-05,0.0009867824,0.00023315928,8.604616e-05,7.464395e-05,3.7050006e-05,3.6990543e-05,0.75820607,0.24057437,3.744959e-05,1.4199849e-05,0.0007957036,0.00018565753,6.940823e-05,5.957007e-05,2.8240505e-05,2.9302984e-05,0.7581545,0.24056746,3.7722682e-05,1.2076958e-05,0.0008416743,0.00019528413,7.3298084e-05,6.164778e-05,2.6520953e-05,2.9826426e-05,0.7580376,0.24060804,4.0466814e-05,1.2966822e-05,0.0008896802,0.00020763245,7.75347e-05,6.554389e-05,2.8752025e-05,3.1771586e-05,0.7582323,0.24046558,3.608199e-05,3.557567e-06,0.0008844128,0.00019469342,7.58702e-05,6.198743e-05,1.7242679e-05,2.8267066e-05,0.75771767,0.24061012,4.6382138e-05,5.5551786e-06,0.0011295555,0.00025214333,9.781467e-05,7.950004e-05,2.4684441e-05,3.654852e-05,0.7582323,0.24046558,3.608199e-05,3.557567e-06,0.0008844128,0.00019469342,7.58702e-05,6.198743e-05,1.7242679e-05,2.8267066e-05,-15.52582,-15.014606,-15.005432,-15.89327,-15.161918,-15.00985,-14.931425,-14.873826,3000000003815,8.048569384300208e-07,5.906100000174774e-07
0.0,0.0,True,0.0,0.0,8.947964e-06,6.9712983e-06,6.5516865e-06,844,11.2144985,1479879091,94,0.036410324,0.0,0.028955795,0.0,0,0.010468803,0.0,0.0087251635,0.0,0.0,0.0,0.0,0.0,0.0,18.869848,31.233917,15.558089,0.0,19240.55,68436.52,3493.5002,19240.168,68437.24,3495.2444,-2.549373,0.08168062,-0.013868458,-101.6663,-53.848392,-38.834846,10.035036,11.138175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002665932,0.026289864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003547994,0.032862328,0.0,0.0,0.0,0.0,29,65,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75997967,0.24001136,2.359634e-07,4.0137703e-08,6.043812e-06,1.3717676e-06,5.1763504e-07,4.16515e-07,1.2998602e-07,1.9214679e-07,0.7599842,0.24000882,1.840537e-07,3.293058e-08,4.6940563e-06,1.0774518e-06,4.042959e-07,3.2470723e-07,1.03746e-07,1.5005662e-07,0.75998515,0.24000828,1.732229e-07,3.0818708e-08,4.412234e-06,1.0118462e-06,3.798066e-07,3.0514795e-07,9.759014e-08,1.4101992e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,3000000003817,,3.9201782442432886e-07
0.0,0.0,True,0.0013122214,0.0015198967,0.0012195323,0.0012780513,0.0013543485,844,16.291107,1480526991,468,0.18740004,0.030976418,0.1542215,0.07908852,0,0.046306737,0.024514731,0.039642166,0.037474547,0.0013021132,0.0016721839,0.0013021132,0.0,1.0,35.57153,58.85735,23.01024,0.0,19242.354,68382.43,3480.1704,19240.715,68383.47,3483.0618,-1.9799958,-2.8977797,-5.8644457,-93.71467,14.75694,-35.768814,12.912592,16.413754,0.0,0.0,7.243931,0.0,0.003394624,0.027301012,0.0,0.0,0.00028078328,0.0,0.010182911,0.1435831,0.0,0.0,0.0004555018,0.0,0.007347039,0.07128598,0.0,0.0,0.0004555018,0.0,0.012905902,0.17391756,0.0,0.0,0.0005765822,0.0,118,344,0,0,6,0,0.7580435,0.24064425,4.1594467e-05,1.6431639e-05,0.00085012283,0.0002001625,7.423047e-05,6.475179e-05,3.268694e-05,3.224085e-05,0.75772476,0.24075533,4.796533e-05,1.7259095e-05,0.0009867824,0.00023315928,8.604616e-05,7.464395e-05,3.7050006e-05,3.6990543e-05,0.75820607,0.24057437,3.744959e-05,1.4199849e-05,0.0007957036,0.00018565753,6.940823e-05,5.957007e-05,2.8240505e-05,2.9302984e-05,0.7581545,0.24056746,3.7722682e-05,1.2076958e-05,0.0008416743,0.00019528413,7.3298084e-05,6.164778e-05,2.6520953e-05,2.9826426e-05,0.7580376,0.24060804,4.0466814e-05,1.2966822e-05,0.0008896802,0.00020763245,7.75347e-05,6.554389e-05,2.8752025e-05,3.1771586e-05,0.7582323,0.24046558,3.608199e-05,3.557567e-06,0.0008844128,0.00019469342,7.58702e-05,6.198743e-05,1.7242679e-05,2.8267066e-05,0.75771767,0.24061012,4.6382138e-05,5.5551786e-06,0.0011295555,0.00025214333,9.781467e-05,7.950004e-05,2.4684441e-05,3.654852e-05,0.7582323,0.24046558,3.608199e-05,3.557567e-06,0.0008844128,0.00019469342,7.58702e-05,6.198743e-05,1.7242679e-05,2.8267066e-05,-15.52582,-15.014606,-15.005432,-15.89327,-15.161918,-15.00985,-14.931425,-14.873826,3000000003815,8.048569384300208e-07,5.906100000174774e-07
0.0,0.0,True,0.0016975208,0.0012876779,0.0016825658,0.0018436053,0.0018096195,3042,16.185081,1480526991,353,0.12938374,0.0086670425,0.08059862,0.02871926,0,0.030657103,0.0041602626,0.030657103,0.02486335,0.0014152119,0.0011292957,0.0013191219,0.0,1.0,30.585966,48.97865,18.878563,0.0,19270.822,68375.08,3495.5173,19267.781,68376.445,3496.2427,0.9306296,-2.1594324,1.1732891,-75.339554,23.644547,-31.374718,16.544357,16.21387,0.0,0.0,4.4455514,0.0,0.00046358383,0.0080891885,0.0,0.0,0.000114269555,0.0,0.0068045817,0.073308274,0.0,0.0,0.0004857701,0.0,0.003627488,0.024773141,0.0,0.0,0.00031863118,0.0,0.012615885,0.11628209,0.0,0.0,0.0004857701,0.0,118,230,0,0,5,0,0.75759625,0.24070624,4.691675e-05,8.844345e-06,0.0011341277,0.00026479363,9.936814e-05,8.014561e-05,2.6245449e-05,3.7079193e-05,0.75813454,0.24057777,3.7030215e-05,7.239564e-06,0.0008523574,0.00020242804,7.556594e-05,6.257745e-05,2.1420847e-05,2.9058396e-05,0.75765157,0.24066588,4.5924542e-05,8.882582e-06,0.0011325324,0.000255293,9.814233e-05,7.944235e-05,2.5658297e-05,3.669028e-05,0.7574316,0.24072477,4.9833932e-05,8.720264e-06,0.0012363684,0.00028708667,0.00010784421,8.679012e-05,2.7056392e-05,3.9905317e-05,0.7574828,0.24070758,4.8614686e-05,8.173886e-06,0.0012142943,0.00028262648,0.000105880994,8.494785e-05,2.6072268e-05,3.9009086e-05,0.7580653,0.24051952,3.9304974e-05,1.8348895e-06,0.0009687739,0.00020867382,8.275781e-05,6.7355584e-05,1.6224218e-05,3.0286723e-05,0.75849825,0.24037246,3.1176718e-05,5.5435254e-07,0.0007829762,0.00016342345,6.482168e-05,5.4029028e-05,8.434399e-06,2.3879813e-05,0.75820965,0.24047123,3.65498e-05,3.7068098e-06,0.00089555257,0.0001973933,7.685265e-05,6.2796484e-05,1.7611559e-05,2.8658764e-05,-16.4548,-15.772237,-15.707699,-16.347012,-15.8984,-15.68881,-15.560773,-15.459131,2000000007848,7.125617003111984e-07,2.346793621654797e-07
0.0,0.0,True,0.0,0.0,2.3861385e-06,9.434671e-07,8.8750977e-07,3042,15.264639,1480525191,159,0.056507062,0.0,0.04587925,0.0,0,0.026952459,0.0,0.021137284,0.0,0.0,0.0,0.0,0.0,0.0,24.026081,35.55275,20.267918,0.0,19301.277,68377.31,3485.8848,19300.402,68379.33,3489.0854,4.872001,-1.2203882,14.8734,-106.39725,-1.5083679,-24.77226,12.693567,15.460319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049277297,0.040951516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064552077,0.050051857,0.0,0.0,0.0,0.0,60,99,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75999475,0.24000289,6.499679e-08,2.0735307e-08,1.6273505e-06,3.2576997e-07,1.4074557e-07,1.1240949e-07,4.0104098e-08,5.402674e-08,0.75999784,0.24000125,2.652934e-08,1.7615614e-08,6.281783e-07,1.2193317e-07,5.5315684e-08,4.574695e-08,2.3957258e-08,2.4190754e-08,0.75999796,0.24000117,2.52041e-08,1.6069547e-08,5.901049e-07,1.1576143e-07,5.2301232e-08,4.3203592e-08,2.2176307e-08,2.2688658e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,2000000007849,,8.16675424175628e-07
0.0,0.0,True,0.0016975208,0.0012876779,0.0016825658,0.0018436053,0.0018096195,3042,16.185081,1480526991,353,0.12938374,0.0086670425,0.08059862,0.02871926,0,0.030657103,0.0041602626,0.030657103,0.02486335,0.0014152119,0.0011292957,0.0013191219,0.0,1.0,30.585966,48.97865,18.878563,0.0,19270.822,68375.08,3495.5173,19267.781,68376.445,3496.2427,0.9306296,-2.1594324,1.1732891,-75.339554,23.644547,-31.374718,16.544357,16.21387,0.0,0.0,4.4455514,0.0,0.00046358383,0.0080891885,0.0,0.0,0.000114269555,0.0,0.0068045817,0.073308274,0.0,0.0,0.0004857701,0.0,0.003627488,0.024773141,0.0,0.0,0.00031863118,0.0,0.012615885,0.11628209,0.0,0.0,0.0004857701,0.0,118,230,0,0,5,0,0.75759625,0.24070624,4.691675e-05,8.844345e-06,0.0011341277,0.00026479363,9.936814e-05,8.014561e-05,2.6245449e-05,3.7079193e-05,0.75813454,0.24057777,3.7030215e-05,7.239564e-06,0.0008523574,0.00020242804,7.556594e-05,6.257745e-05,2.1420847e-05,2.9058396e-05,0.75765157,0.24066588,4.5924542e-05,8.882582e-06,0.0011325324,0.000255293,9.814233e-05,7.944235e-05,2.5658297e-05,3.669028e-05,0.7574316,0.24072477,4.9833932e-05,8.720264e-06,0.0012363684,0.00028708667,0.00010784421,8.679012e-05,2.7056392e-05,3.9905317e-05,0.7574828,0.24070758,4.8614686e-05,8.173886e-06,0.0012142943,0.00028262648,0.000105880994,8.494785e-05,2.6072268e-05,3.9009086e-05,0.7580653,0.24051952,3.9304974e-05,1.8348895e-06,0.0009687739,0.00020867382,8.275781e-05,6.7355584e-05,1.6224218e-05,3.0286723e-05,0.75849825,0.24037246,3.1176718e-05,5.5435254e-07,0.0007829762,0.00016342345,6.482168e-05,5.4029028e-05,8.434399e-06,2.3879813e-05,0.75820965,0.24047123,3.65498e-05,3.7068098e-06,0.00089555257,0.0001973933,7.685265e-05,6.2796484e-05,1.7611559e-05,2.8658764e-05,-16.4548,-15.772237,-15.707699,-16.347012,-15.8984,-15.68881,-15.560773,-15.459131,2000000007848,7.125617003111984e-07,2.346793621654797e-07
0.0,0.0,True,0.0,0.0,8.4676044e-10,8.2826584e-10,8.283442e-10,10516,7.60861,1480527591,88,0.028821914,0.0,0.017233845,0.0,0,0.011796055,0.0,0.008765653,0.0,0.0,0.0,0.0,0.0,0.0,21.688885,37.009712,8.908229,0.0,19315.953,68348.73,3534.1514,19319.242,68349.32,3534.9697,0.45687446,-1.0495979,2.8119037,-57.068203,24.57648,-35.159798,9.472647,7.398133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015610413,0.015672803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004048773,0.024773141,0.0,0.0,0.0,0.0,39,49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.24,1.05845055e-10,1.05845055e-10,1.05845055e-10,1.05845055e-10,1.05845055e-10,1.05845055e-10,1.05845055e-10,1.05845055e-10,0.76,0.24,1.0353323e-10,1.0353323e-10,1.0353323e-10,1.0353323e-10,1.0353323e-10,1.0353323e-10,1.0353323e-10,1.0353323e-10,0.76,0.24,1.0354303e-10,1.0354303e-10,1.0354303e-10,1.0354303e-10,1.0354303e-10,1.0354303e-10,1.0354303e-10,1.0354303e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1000000011592,,
0.0,0.0,True,0.0,0.0,7.9795653e-10,8.000965e-10,8.000965e-10,24486,9.274056,1480522491,39,0.012933197,0.0,0.0073890416,0.0,0,0.00063125597,0.0,0.00063125597,0.0,0.0,0.0,0.0,0.0,0.0,13.668097,22.65936,9.898655,0.0,19340.885,68370.3,3519.9648,19339.846,68374.78,3519.136,-0.0033928463,-2.9281437,-2.516174,-62.057648,-3.6791086,-14.678674,10.297622,8.524836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00081657595,0.006572466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018105628,0.011122635,0.0,0.0,0.0,0.0,17,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.24,9.974457e-11,9.974457e-11,9.974457e-11,9.974457e-11,9.974457e-11,9.974457e-11,9.974457e-11,9.974457e-11,0.76,0.24,1.0001206e-10,1.0001206e-10,1.0001206e-10,1.0001206e-10,1.0001206e-10,1.0001206e-10,1.0001206e-10,1.0001206e-10,0.76,0.24,1.0001206e-10,1.0001206e-10,1.0001206e-10,1.0001206e-10,1.0001206e-10,1.0001206e-10,1.0001206e-10,1.0001206e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1000000025554,,
0.0,0.0,True,0.0018045356,0.0022958172,0.0014183691,0.001255318,0.0015911944,158,23.191397,1480546191,1966,0.7971983,0.02505524,0.39436975,0.08893697,0,0.17360623,0.027676625,0.1430092,0.0923954,0.0021106508,0.001996662,0.0019783592,0.0,1.0,61.56671,98.352684,22.794327,0.0,19079.889,68367.19,3508.1838,19067.635,68356.89,3507.0884,1.8863146,12.817856,-1.7253428,-21.95288,-2.8157697,-10.414806,36.76041,22.599867,0.0,0.0,4.3742547,0.0,0.0017208036,0.022750843,0.0,0.0,0.00058359315,0.0,0.019051842,0.37412497,0.0,0.0,0.0011929155,0.0,0.0076404144,0.08038631,0.0,0.0,0.00091024436,0.0,0.053822286,0.7421831,0.0,0.0,0.0011929155,0.0,487,1468,0,0,11,0,0.7573249,0.24087058,6.573115e-05,2.8973014e-05,0.0011407764,0.00028639592,9.87349e-05,9.093023e-05,4.777275e-05,4.5221183e-05,0.7565195,0.24118468,8.507481e-05,3.792185e-05,0.0014470352,0.00036372128,0.00012511417,0.00011616998,6.281248e-05,5.7967456e-05,0.75793487,0.24064673,5.0742456e-05,2.0095671e-05,0.0009014717,0.00022596927,7.82256e-05,7.138966e-05,3.5385892e-05,3.508886e-05,0.7581944,0.24055031,4.338907e-05,1.6175889e-05,0.00080347783,0.00019977956,6.9926675e-05,6.2594416e-05,2.9493556e-05,3.048109e-05,0.75770086,0.24070793,5.5751745e-05,2.1150652e-05,0.0010157481,0.00025405115,8.825314e-05,7.949266e-05,3.797035e-05,3.8776547e-05,0.7570884,0.24080093,6.7950925e-05,1.2218861e-05,0.0014061421,0.0003198927,0.00011783799,0.00010349729,3.512889e-05,4.7981925e-05,0.7572808,0.24072254,5.839713e-05,1.1212818e-05,0.0013422203,0.0003070203,0.000112546004,9.453209e-05,2.7234159e-05,4.3499185e-05,0.75727487,0.24074675,6.279475e-05,1.1980879e-05,0.0013200336,0.00030017592,0.00011031852,9.614332e-05,3.22618e-05,4.4650285e-05,-16.6479,-15.975218,-15.944855,-17.00998,-16.111277,-15.954581,-15.888005,-15.830346,2000000000822,4.114855073567014e-06,6.346642180687923e-07
0.0,0.0,True,0.002778909,0.0026514642,0.0022930917,0.0016085794,0.0020137825,445,15.8636055,101480552991,344,0.12955946,0.0120725185,0.07272358,0.030561551,0,0.04805505,0.02419183,0.03559007,0.034753412,0.00060863316,0.0014009099,0.00060863316,8.6992855e-05,1.0,34.056423,54.93747,16.688993,0.0,19123.555,68352.984,3528.6091,19118.525,68346.86,3531.5864,10.28888,-11.074614,-3.3563845,-40.215996,7.3799877,-23.280203,20.809761,15.825005,0.0,0.0,4.5125046,0.0,0.0017808732,0.010111486,0.0,0.0,0.00018015908,0.0,0.0050675254,0.06724138,0.0,0.0,0.0004146781,0.0,0.003351436,0.026795438,0.0,0.0,0.0004146781,0.0,0.011345966,0.11779881,0.0,0.0,0.0004146781,0.0,107,233,0,0,4,0,0.75629354,0.24092758,9.231301e-05,1.0408124e-05,0.0018875971,0.00039478822,0.00015226215,0.00013590875,4.289975e-05,6.273176e-05,0.7564445,0.24090405,9.092263e-05,8.286324e-06,0.001799108,0.00037188968,0.00014692933,0.00013164387,4.2207812e-05,6.0476617e-05,0.7569464,0.24076052,7.784861e-05,9.342928e-06,0.0015524101,0.00032438905,0.00012580634,0.00011350088,3.725236e-05,5.2541513e-05,0.7578542,0.24053718,5.4672237e-05,5.3713356e-06,0.0010909988,0.00022714205,8.8507986e-05,7.957773e-05,2.5650334e-05,3.6658967e-05,0.7573084,0.24067776,6.885935e-05,5.8285896e-06,0.0013654559,0.00028396148,0.00011140275,0.0001002956,3.193513e-05,4.604382e-05,0.7592011,0.24019024,1.8810699e-05,4.4030105e-07,0.0004204103,8.489087e-05,3.484227e-05,2.9786777e-05,6.2153226e-06,1.3236617e-05,0.7581612,0.2404379,4.3297063e-05,1.013312e-06,0.0009676721,0.00019539596,8.019745e-05,6.8561065e-05,1.4305869e-05,3.0467014e-05,0.7592011,0.24019024,1.8810699e-05,4.4030105e-07,0.0004204103,8.489087e-05,3.484227e-05,2.9786777e-05,6.2153226e-06,1.3236617e-05,-16.138874,-15.487447,-15.410149,-15.774854,-15.611693,-15.376508,-15.226271,-15.115282,1000000000881,,
0.0,0.0,True,0.0,0.0,1.0362878e-05,9.024612e-06,7.292801e-06,1375,8.217099,1480123591,219,0.082204506,0.0,0.045632515,0.0,0,0.04795641,0.0,0.04399197,0.0,0.0,0.0,0.0,0.0,0.0,37.050232,59.809692,8.7743435,0.0,19069.113,68338.53,3517.0015,19069.426,68336.07,3517.3677,-3.4177983,0.41354352,-0.2928948,5.7451935,18.02325,-2.2790976,8.875907,8.217099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036698487,0.04196267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073795114,0.074825,0.0,0.0,0.0,0.0,71,148,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75997806,0.2400116,2.752396e-07,6.9332478e-09,7.4262866e-06,1.3543262e-06,5.957266e-07,4.5762036e-07,4.8751254e-08,1.979944e-07,0.75998086,0.2400101,2.394557e-07,6.0381433e-09,6.467254e-06,1.1800156e-06,5.186569e-07,3.984204e-07,4.2367954e-08,1.7240374e-07,0.7599845,0.24000819,1.9397615e-07,4.92371e-09,5.225783e-06,9.527666e-07,4.1932324e-07,3.2223855e-07,3.4339596e-08,1.3945034e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1e+37,1000000002120,,
